from,to
SHKMEP,MichalBoni
SHKMEP,r_czarnecki
SHKMEP,Mariearenaps
SHKMEP,StevensHelga
SHKMEP,HeidiHautala
SHKMEP,AmjadBashirMEP
SHKMEP,datirachida
SHKMEP,mdlabajova
SHKMEP,KatiPiri
SHKMEP,SeanKellyMEP
SHKMEP,telicka
SHKMEP,ClareMoodyMEP
SHKMEP,EvaMaydell
SHKMEP,KaySwinburneMEP
SHKMEP,robertszile
SHKMEP,PaulRuebig
SHKMEP,LFerraraM5S
SHKMEP,AnnaMariaCB
SHKMEP,manfredweber
SHKMEP,DavidCasaMEP
SHKMEP,SophieintVeld
SHKMEP,MarietjeSchaake
SHKMEP,MrMesserschmidt
SHKMEP,RebHarms
SHKMEP,guyverhofstadt
SHKMEP,RCorbettMEP
SHKMEP,ceciliawikstrom
SHKMEP,DacianaSarbu
SHKMEP,ghokmark
SHKMEP,Fjellner
SHKMEP,JNicholsonMEP
SHKMEP,DCBMEP
SHKMEP,maryhoneyball
SHKMEP,Ashleyfoxmep
SHKMEP,oflynnmep
SHKMEP,anthea_mcintyre
SHKMEP,ruzatomasic
SHKMEP,VivianeRedingEU
SHKMEP,JeanMarieCAVADA
SHKMEP,RichardAshMEP
SHKMEP,CharlesTannock
SHKMEP,Claude_Moraes
SHKMEP,derekvaughan
SHKMEP,JillEvansMEP
SHKMEP,GreenJeanMEP
SHKMEP,davidmartinmep
SHKMEP,C_Stihler_MEP
SHKMEP,greenkeithmep
SHKMEP,GerardBattenMEP
SHKMEP,EmmaMcClarkin
SHKMEP,SyedKamall
SHKMEP,JerzyBuzek
SHKMEP,juliegirling
SHKMEP,jfostermep
EricAndrieuEU,IvoBelet
EricAndrieuEU,czorrinho
EricAndrieuEU,damianozoffoli
EricAndrieuEU,januszzemke
EricAndrieuEU,ckyenge
EricAndrieuEU,flaviozanonato
EricAndrieuEU,zalaboris
EricAndrieuEU,woelken
EricAndrieuEU,jakob_eu
EricAndrieuEU,danieleviotti
EricAndrieuEU,derekvaughan
EricAndrieuEU,maritaulvskog
EricAndrieuEU,istvan_ujhelyi
EricAndrieuEU,paultang
EricAndrieuEU,C_Stihler_MEP
EricAndrieuEU,SergeiStanishev
EricAndrieuEU,renatosoru
EricAndrieuEU,SmolkovaMonika
EricAndrieuEU,sionsimon
EricAndrieuEU,ellyesse
EricAndrieuEU,SchaldemoseMEP
EricAndrieuEU,DacianaSarbu
EricAndrieuEU,SantAlfred
EricAndrieuEU,UlrikeRodust
EricAndrieuEU,lilianamep
EricAndrieuEU,Evelyn_Regner
EricAndrieuEU,SorayaPostFi
EricAndrieuEU,KatiPiri
EricAndrieuEU,TPicula
EricAndrieuEU,pinapic
EricAndrieuEU,PocheMEP
EricAndrieuEU,OlgaSehnalova
EricAndrieuEU,ioanmirceapascu
EricAndrieuEU,DemPapadakis
EricAndrieuEU,rory_palmer
EricAndrieuEU,alessiamosca
EricAndrieuEU,luigi_morgano
EricAndrieuEU,ClareMoodyMEP
EricAndrieuEU,MarleneMizzi
EricAndrieuEU,alexlmayer
EricAndrieuEU,andrejsmamikins
EricAndrieuEU,LindaMcAvanMEP
EricAndrieuEU,KrystynaLybacka
EricAndrieuEU,olleludvigsson
EricAndrieuEU,RJaureguiA
EricAndrieuEU,JFLopezAguilar
EricAndrieuEU,BLiberadzki
EricAndrieuEU,jo_leinen
EricAndrieuEU,berndlange
EricAndrieuEU,miltos_kyrkos
EricAndrieuEU,miapetrakumpula
EricAndrieuEU,ConstanzeKrehl
EricAndrieuEU,pkouroumbashev
EricAndrieuEU,BirgitSippelMEP
EricAndrieuEU,arndtkohn
EricAndrieuEU,julie4nw
EricAndrieuEU,wajidkhanmep
EricAndrieuEU,EvaKaili
EricAndrieuEU,karinkadenbach
EricAndrieuEU,a_jongerius
EricAndrieuEU,ljaakonsaari
EricAndrieuEU,sorinmoisa
EricAndrieuEU,johnhowarth1958
EricAndrieuEU,maryhoneyball
EricAndrieuEU,AnnaHedh
EricAndrieuEU,JytteGuteland
EricAndrieuEU,TheresaMEP
EricAndrieuEU,ClaudiaTapardel
EricAndrieuEU,MariaGrapini
EricAndrieuEU,grammatikakisg
EricAndrieuEU,NeenaGmep
EricAndrieuEU,AdamGierek
EricAndrieuEU,elena_gentile
EricAndrieuEU,KaufmannSylvia
EricAndrieuEU,GabrielePreuss
EricAndrieuEU,PeterSimonMEP
EricAndrieuEU,ArneLietz
EricAndrieuEU,westphalkerstin
EricAndrieuEU,martinawernereu
EricAndrieuEU,EuropaJens
EricAndrieuEU,enricogasbarra
EricAndrieuEU,AGabelic
EricAndrieuEU,dorufrunzulica
EricAndrieuEU,EugenAFreund
EricAndrieuEU,knufleckenstein
EricAndrieuEU,jonasfernandez
EricAndrieuEU,IsmailErtug
EricAndrieuEU,damiandraghici
EricAndrieuEU,michaeldetjen
EricAndrieuEU,IsabellaDeMonte
EricAndrieuEU,DantiNicola
EricAndrieuEU,andicristeamep
EricAndrieuEU,cozzolino62
EricAndrieuEU,SilviaCostaEU
EricAndrieuEU,RCorbettMEP
EricAndrieuEU,OleEU
EricAndrieuEU,CaterinaChinnic
EricAndrieuEU,SoledadCabezon
EricAndrieuEU,renatabriano
EricAndrieuEU,BiljanaBorzan
EricAndrieuEU,simonabonafe
EricAndrieuEU,pepeblancoEP
EricAndrieuEU,GoffredoBettini
EricAndrieuEU,MonikaFlaBenova
EricAndrieuEU,brandobenifei
EricAndrieuEU,balcytis
EricAndrieuEU,NiedermullerMEP
EricAndrieuEU,elenavalenciano
EricAndrieuEU,JeppeKofod
EricAndrieuEU,victorbostinaru
EricAndrieuEU,MassimoPaolucc6
EricAndrieuEU,LidiaSenra
EricAndrieuEU,marcoaffronte
EricAndrieuEU,Cofferati
EricAndrieuEU,gualtierieurope
EricAndrieuEU,mercedesbresso
EricAndrieuEU,SophieintVeld
EricAndrieuEU,TokiaSaifi
EricAndrieuEU,RebHarms
EricAndrieuEU,CarolinaPunset
EricAndrieuEU,Konecna_K
EricAndrieuEU,BasEickhout
EricAndrieuEU,NChildersMEP
EricAndrieuEU,louismichel
EricAndrieuEU,claudeturmes
EricAndrieuEU,spietikainen
EricAndrieuEU,IAyalaSender
EricAndrieuEU,jordisolef
EricAndrieuEU,UdoBullmann
EricAndrieuEU,ClaraAguilera7
EricAndrieuEU,ayuso_pilar
EricAndrieuEU,Frederiqueries
EricAndrieuEU,PediciniM5S
EricAndrieuEU,EGardiazabal
EricAndrieuEU,anjahazekamp
EricAndrieuEU,SebDance
EricAndrieuEU,Antonio_Tajani
EricAndrieuEU,graswanderhainz
EricAndrieuEU,albert_dess
EricAndrieuEU,pavelpoc
EricAndrieuEU,mjrodrigueseu
EricAndrieuEU,PaulBrannenNE
EricAndrieuEU,MomchilNekov
EricAndrieuEU,MartinHaeusling
EricAndrieuEU,Claude_Moraes
EricAndrieuEU,kvanbrempt
EricAndrieuEU,m_giuffrida
EricAndrieuEU,weidenholzer
EricAndrieuEU,BartStaes
EricAndrieuEU,HerbertDorfmann
EricAndrieuEU,UliMuellerMdEP
EricAndrieuEU,CzSiekierski
EricAndrieuEU,f_philippot
EricAndrieuEU,Miriamdalli
EricAndrieuEU,ph_loiseau
EricAndrieuEU,JoelleMelinFN
EricAndrieuEU,DavidSassoli
EricAndrieuEU,MaireadMcGMEP
EricAndrieuEU,mcvergiat
EricAndrieuEU,davidmartinmep
EricAndrieuEU,toiapatrizia
EricAndrieuEU,AntonioPanzeri
EricAndrieuEU,Jude_KD
EricAndrieuEU,younousomarjee
EricAndrieuEU,paolodecastro
EricAndrieuEU,AlainCadec
EricAndrieuEU,DominiqueRiquet
EricAndrieuEU,sven_giegold
EricAndrieuEU,javorbenedek
EricAndrieuEU,szanyitibor
EricAndrieuEU,Delahaye_Europe
EricAndrieuEU,KarimaDelli
EricAndrieuEU,ASanderMEP
EricAndrieuEU,NicolaCaputo
EricAndrieuEU,PatrickLeHyaric
EricAndrieuEU,androulakisnick
EricAndrieuEU,huguesbayet
EricAndrieuEU,geoffroydidier
EricAndrieuEU,MAlliotMarie
EricAndrieuEU,datirachida
EricAndrieuEU,lepenjm
EricAndrieuEU,ALamassoure
EricAndrieuEU,Mariearenaps
EricAndrieuEU,Nat_GRIESBECK
EricAndrieuEU,MicheleRivasi
EricAndrieuEU,PDurandOfficiel
EricAndrieuEU,tfajon
EricAndrieuEU,ph_lamberts
EricAndrieuEU,AnaGomesMEP
EricAndrieuEU,marctarabella
EricAndrieuEU,JeanArthuis
EricAndrieuEU,JeanMarieCAVADA
EricAndrieuEU,yjadot
EricAndrieuEU,franckproust
EricAndrieuEU,MichelDANTIN
EricAndrieuEU,guyverhofstadt
EricAndrieuEU,PervencheBeres
EricAndrieuEU,LucyAndersonMEP
EricAndrieuEU,cdallonnes
EricAndrieuEU,VRoziere
EricAndrieuEU,BalasGuillaume
EricAndrieuEU,IratxeGarper
EricAndrieuEU,edouardmartinEU
EricAndrieuEU,emmanuelmaurel
EricAndrieuEU,kgloanecmaurin
EricAndrieuEU,isabel_thomaseu
EricAndrieuEU,josebove
EricAndrieuEU,sylvieguillaume
EricAndrieuEU,gillespargneaux
EricAndrieuEU,EvaJoly
EricAndrieuEU,Vincent_Peillon
AGabelic,ioanmirceapascu
AGabelic,davidmartinmep
AGabelic,Ladaktusson
AGabelic,VivianeRedingEU
AGabelic,ghokmark
AGabelic,jasenkos
AGabelic,JakopDalunde
AGabelic,bodilvalero
AGabelic,federley
AGabelic,JytteGuteland
AGabelic,AnnaHedh
AGabelic,Fjellner
AGabelic,olleludvigsson
AGabelic,maritaulvskog
Stefan_Eck_MEP,IsmailErtug
Stefan_Eck_MEP,angelavallina
Stefan_Eck_MEP,spietikainen
Stefan_Eck_MEP,SofiaSakorafa
Stefan_Eck_MEP,fmarcellesi
Stefan_Eck_MEP,IsabellaDeMonte
Stefan_Eck_MEP,MartinSonneborn
Stefan_Eck_MEP,NeenaGmep
Stefan_Eck_MEP,Caninator
Stefan_Eck_MEP,martina_michels
Stefan_Eck_MEP,TaniaGonzalezPs
Stefan_Eck_MEP,helmutscholzmep
Stefan_Eck_MEP,LolaPodemos
Stefan_Eck_MEP,MarinaAlbiol
Stefan_Eck_MEP,BartStaes
Stefan_Eck_MEP,FMCastaldo
Stefan_Eck_MEP,thaendel
Stefan_Eck_MEP,catherinemep
Stefan_Eck_MEP,LidiaSenra
Stefan_Eck_MEP,mmatias_
Stefan_Eck_MEP,BasEickhout
Stefan_Eck_MEP,greenkeithmep
Stefan_Eck_MEP,lukeming
Stefan_Eck_MEP,MalinBjork_EU
Stefan_Eck_MEP,papadimoulis
Stefan_Eck_MEP,thadjigeorgiou
Stefan_Eck_MEP,sylikiotis
Stefan_Eck_MEP,chrysogonos_k
Stefan_Eck_MEP,kkuneva
Stefan_Eck_MEP,KyllonenMerja
Stefan_Eck_MEP,ErnstCornelia
Stefan_Eck_MEP,gabizimmermep
Stefan_Eck_MEP,Dr_KlausBuchner
Stefan_Eck_MEP,anjahazekamp
JLSchaffhauser,mireilledornano
JLSchaffhauser,vilimsky
JLSchaffhauser,gannemans
JLSchaffhauser,MCArnautu
JLSchaffhauser,NicolasBay_
JLSchaffhauser,Bernard_Monot
JLSchaffhauser,JFJalkh
JLSchaffhauser,Sylvie_Goddyn
JLSchaffhauser,guyverhofstadt
JLSchaffhauser,JeanMarieCAVADA
JLSchaffhauser,Nigel_Farage
JLSchaffhauser,a_chauprade
JLSchaffhauser,brunogollnisch
JLSchaffhauser,SteeveBriois
JLSchaffhauser,lepenjm
JLSchaffhauser,f_philippot
AlainCadec,KarimaDelli
AlainCadec,MAlliotMarie
AlainCadec,lavrilleux_j
AlainCadec,renatabriano
AlainCadec,sylvieguillaume
AlainCadec,GabrielMatoA
AlainCadec,berndlange
AlainCadec,peterliese
AlainCadec,cdallonnes
AlainCadec,juliegirling
AlainCadec,EricAndrieuEU
AlainCadec,ASanderMEP
AlainCadec,miromikolasik
AlainCadec,Nat_GRIESBECK
AlainCadec,geoffroydidier
AlainCadec,JeanArthuis
AlainCadec,AnnieSchreijer
AlainCadec,mauriceponga
AlainCadec,marcoaffronte
AlainCadec,RCorbettMEP
AlainCadec,emmanuelmaurel
AlainCadec,RenaudMuselier
AlainCadec,a_chauprade
AlainCadec,datirachida
AlainCadec,Delahaye_Europe
AlainCadec,LinneaEngstrom
AlainCadec,gillespargneaux
AlainCadec,SMuresan
AlainCadec,giovannilavia
AlainCadec,DominiqueRiquet
AlainCadec,IzaskunBilbaoB
AlainCadec,ernesturtasun
AlainCadec,Jude_KD
AlainCadec,WernerKuhnMdEP
AlainCadec,younousomarjee
AlainCadec,BriceHortefeux
AlainCadec,ALamassoure
AlainCadec,MarcJoulaud
AlainCadec,marctarabella
AlainCadec,josebove
AlainCadec,isabel_thomaseu
AlainCadec,comilara
AlainCadec,PatrickLeHyaric
AlainCadec,judithineuropa
AlainCadec,manfredweber
AlainCadec,andreykovatchev
AlainCadec,JeanMarieCAVADA
AlainCadec,DianeDoddsMEP
AlainCadec,philippejuvin
AlainCadec,yjadot
AlainCadec,SeanKellyMEP
AlainCadec,caspary
AlainCadec,UlrikeRodust
AlainCadec,SantiagoFisas
AlainCadec,franckproust
AlainCadec,MarianMarinescu
AlainCadec,GrosseteteF
AlainCadec,MichelDANTIN
AlainCadec,Andreas_Schwab
AlainCadec,emorinchartier
AlainCadec,ArnaudDanjean
AlainCadec,nadine__morano
AlainCadec,TokiaSaifi
zovkoeu,andreykovatchev
zovkoeu,tomzdechovsky
zovkoeu,MarietjeSchaake
zovkoeu,guyverhofstadt
zovkoeu,L_Cesa
zovkoeu,ivajgl
zovkoeu,ArnaudDanjean
zovkoeu,davidmcallister
zovkoeu,lojzepeterle
zovkoeu,RobertaMetsola
zovkoeu,IvanStefanec
zovkoeu,PaulRuebig
zovkoeu,VivianeRedingEU
zovkoeu,CDPreda
zovkoeu,Franc_Bogovic
zovkoeu,ayuso_pilar
zovkoeu,EGardini
zovkoeu,GrzybAndrzej
zovkoeu,TonoEPP
zovkoeu,EduardKukan
zovkoeu,EvaMaydell
zovkoeu,gonzalezpons
zovkoeu,manfredweber
zovkoeu,Antonio_Tajani
zovkoeu,DavorSkrlec
zovkoeu,BiljanaBorzan
zovkoeu,TPicula
zovkoeu,jozorados
zovkoeu,ruzatomasic
zovkoeu,IvanJakovcic
zovkoeu,marijana_petir
zovkoeu,MaleticIvana
zovkoeu,dubravkasuica
edouardmartinEU,Mariearenaps
edouardmartinEU,EGardiazabal
edouardmartinEU,borrellidavid
edouardmartinEU,M_AndersonSF
edouardmartinEU,julie4nw
edouardmartinEU,TheresaMEP
edouardmartinEU,PDurandOfficiel
edouardmartinEU,sylvieguillaume
edouardmartinEU,EricAndrieuEU
edouardmartinEU,cdallonnes
edouardmartinEU,Nat_GRIESBECK
edouardmartinEU,VRoziere
edouardmartinEU,emmanuelmaurel
edouardmartinEU,PervencheBeres
edouardmartinEU,isabel_thomaseu
edouardmartinEU,gillespargneaux
edouardmartinEU,BalasGuillaume
SalvoCicu,simonabonafe
SalvoCicu,eleonoraforenza
SalvoCicu,tomzdechovsky
SalvoCicu,rosadamato634
SalvoCicu,rl_valcarcel
SalvoCicu,lojzepeterle
SalvoCicu,ckyenge
SalvoCicu,flaviozanonato
SalvoCicu,MarietjeSchaake
SalvoCicu,caspary
SalvoCicu,mdlabajova
SalvoCicu,renatabriano
SalvoCicu,emmanuelmaurel
SalvoCicu,PatricielloAldo
SalvoCicu,Ale_Mussolini_
SalvoCicu,AntonioPanzeri
SalvoCicu,Alberto_Cirio
SalvoCicu,MomchilNekov
SalvoCicu,MassimoPaolucc6
SalvoCicu,barbaramateraue
SalvoCicu,maxsalini
SalvoCicu,EvaKaili
SalvoCicu,MarcJoulaud
SalvoCicu,SernagiottoRemo
SalvoCicu,L_Cesa
SalvoCicu,FMCastaldo
SalvoCicu,EGardini
SalvoCicu,manfredweber
SalvoCicu,fulviomartuscie
SalvoCicu,RaffaeleFitto
SalvoCicu,Antonio_Tajani
SalvoCicu,comilara
czorrinho,jo_leinen
czorrinho,PeterSimonMEP
czorrinho,pavelpoc
czorrinho,Evelyn_Regner
czorrinho,pkouroumbashev
czorrinho,EGardiazabal
czorrinho,JanAlbrecht
czorrinho,BirgitSippelMEP
czorrinho,VivianeRedingEU
czorrinho,kvanbrempt
czorrinho,alessiamosca
czorrinho,JonathanArnott
czorrinho,ljaakonsaari
czorrinho,HeidiHautala
czorrinho,HansOlafHenkel
czorrinho,tamburrano
czorrinho,JeppeKofod
czorrinho,pinapic
czorrinho,ArneLietz
czorrinho,tfajon
czorrinho,paultang
czorrinho,SergeiStanishev
czorrinho,elenavalenciano
czorrinho,ghokmark
czorrinho,JFLopezAguilar
czorrinho,delcastillop
czorrinho,RodriguezPinero
czorrinho,PocheMEP
czorrinho,FMCastaldo
czorrinho,barbaramateraue
czorrinho,Antonio_Tajani
czorrinho,JMFernandesEU
czorrinho,cmonteiroaguiar
czorrinho,sofiahribeiro
czorrinho,marekplura
czorrinho,elena_gentile
czorrinho,IsabellaDeMonte
czorrinho,renatabriano
czorrinho,paolodecastro
czorrinho,simonabonafe
czorrinho,AndreyNovakov
czorrinho,lvnistelrooij
czorrinho,MariaSpyraki
czorrinho,rserraosantos
czorrinho,SchaldemoseMEP
czorrinho,SoledadCabezon
czorrinho,maritaulvskog
czorrinho,hennavirkkunen
czorrinho,fjavilopez
czorrinho,RJaureguiA
czorrinho,SofiaSakorafa
czorrinho,PavelEmilian
czorrinho,ASanderMEP
czorrinho,miapetrakumpula
czorrinho,catherinemep
czorrinho,PDurandOfficiel
czorrinho,yjadot
czorrinho,RenaudMuselier
czorrinho,MicheleRivasi
czorrinho,GrosseteteF
czorrinho,KarimaDelli
czorrinho,MichelDANTIN
czorrinho,gillespargneaux
czorrinho,Delahaye_Europe
czorrinho,cdallonnes
czorrinho,BalasGuillaume
czorrinho,emmanuelmaurel
czorrinho,edouardmartinEU
czorrinho,charanzova
czorrinho,VRoziere
czorrinho,rl_valcarcel
czorrinho,manuel___santos
czorrinho,JeanMarieCAVADA
czorrinho,PervencheBeres
czorrinho,sylvieguillaume
czorrinho,EricAndrieuEU
czorrinho,isabel_thomaseu
czorrinho,lilianamep
czorrinho,NicolaCaputo
czorrinho,MarleneMizzi
czorrinho,szanyitibor
czorrinho,kajakallas
czorrinho,flaviozanonato
czorrinho,NeenaGmep
czorrinho,PaulBrannenNE
czorrinho,DacianaSarbu
czorrinho,josefariamep
czorrinho,UlrikeRodust
czorrinho,berndlange
czorrinho,knufleckenstein
czorrinho,RichardAshMEP
czorrinho,IsmailErtug
czorrinho,CharlesTannock
czorrinho,Claude_Moraes
czorrinho,davidmartinmep
czorrinho,RCorbettMEP
czorrinho,C_Stihler_MEP
czorrinho,maryhoneyball
czorrinho,LindaMcAvanMEP
czorrinho,ClareMoodyMEP
czorrinho,julie4nw
czorrinho,TheresaMEP
czorrinho,MassimoPaolucc6
czorrinho,IAyalaSender
czorrinho,mjrodrigueseu
czorrinho,Sergio_GP
czorrinho,ClaraAguilera7
czorrinho,weidenholzer
czorrinho,borrellidavid
czorrinho,Senficon
czorrinho,IratxeGarper
czorrinho,SantAlfred
czorrinho,UdoBullmann
czorrinho,ConstanzeKrehl
czorrinho,martinawernereu
czorrinho,Miriamdalli
czorrinho,pepeblancoEP
czorrinho,MichalBoni
czorrinho,Jude_KD
czorrinho,marctarabella
czorrinho,Mariearenaps
czorrinho,EvaKaili
czorrinho,DantiNicola
czorrinho,SebDance
czorrinho,DavidCasaMEP
czorrinho,LucyAndersonMEP
czorrinho,mmatias_
czorrinho,AnaGomesMEP
czorrinho,CarlosCoelhoPE
branoskripek,robertszile
branoskripek,ruzatomasic
branoskripek,marijana_petir
branoskripek,StevensHelga
branoskripek,CharlesTannock
branoskripek,SyedKamall
branoskripek,kmujazdowski
branoskripek,marekjurek
branoskripek,BasBelderMEP
branoskripek,petervdalen
branoskripek,zalaboris
branoskripek,csakypal
branoskripek,MonikaFlaBenova
branoskripek,EduardKukan
branoskripek,IvanStefanec
kajakallas,TerryReintke
kajakallas,JanAlbrecht
kajakallas,EvaMaydell
kajakallas,miapetrakumpula
kajakallas,Miriamdalli
kajakallas,SebDance
kajakallas,RobertaMetsola
kajakallas,EugenAFreund
kajakallas,C_Stihler_MEP
kajakallas,ghokmark
kajakallas,JerzyBuzek
kajakallas,AnnaMariaCB
kajakallas,claudeturmes
kajakallas,NeenaGmep
kajakallas,weidenholzer
kajakallas,Senficon
kajakallas,ljaakonsaari
kajakallas,renateweber
kajakallas,Nat_GRIESBECK
kajakallas,nilstorvalds
kajakallas,mortenhelveg
kajakallas,MarianHarkin
kajakallas,Gerbrandy
kajakallas,robertrochefort
kajakallas,gesine_meissner
kajakallas,ramontremosa
kajakallas,JeanArthuis
kajakallas,Frederiqueries
kajakallas,JeanMarieCAVADA
kajakallas,catherinemep
kajakallas,ceciliawikstrom
kajakallas,CharlesGoerens
kajakallas,UliMuellerMdEP
kajakallas,hildevautmans
kajakallas,ivajgl
kajakallas,IvanJakovcic
kajakallas,petras_petras
kajakallas,IzaskunBilbaoB
kajakallas,rohde_jens
kajakallas,MatthijsvMilt
kajakallas,telicka
kajakallas,DominiqueRiquet
kajakallas,JezekCZ
kajakallas,Norica_Nicolai
kajakallas,ilhankyuchyuk
kajakallas,charanzova
kajakallas,gerardeprez
kajakallas,josefariamep
kajakallas,yanatoom
kajakallas,federley
kajakallas,Urmaspaet
kajakallas,AngelikaMlinar
kajakallas,kvanbrempt
kajakallas,krisjaniskarins
kajakallas,mdlabajova
kajakallas,MarietjeSchaake
kajakallas,antanasguoga
kajakallas,SophieintVeld
kajakallas,guyverhofstadt
kajakallas,jaatteenmaki
kajakallas,jhuitema
kajakallas,Nigel_Farage
kajakallas,VivianeRedingEU
kajakallas,indrektarand
olleludvigsson,knufleckenstein
olleludvigsson,LinneaEngstrom
olleludvigsson,Evelyn_Regner
olleludvigsson,Ladaktusson
olleludvigsson,MalinBjork_EU
olleludvigsson,C_Stihler_MEP
olleludvigsson,JeppeKofod
olleludvigsson,Fjellner
olleludvigsson,AnnaMariaCB
olleludvigsson,bodilvalero
olleludvigsson,SorayaPostFi
olleludvigsson,federley
olleludvigsson,Jude_KD
olleludvigsson,SchaldemoseMEP
olleludvigsson,VivianeRedingEU
olleludvigsson,ceciliawikstrom
olleludvigsson,JytteGuteland
olleludvigsson,AnnaHedh
olleludvigsson,ghokmark
olleludvigsson,maritaulvskog
etorrespodemos,LNBDublin
etorrespodemos,lukeming
etorrespodemos,jpimentalopes
etorrespodemos,jmterricabras
etorrespodemos,mcvergiat
etorrespodemos,ernesturtasun
etorrespodemos,MalinBjork_EU
etorrespodemos,Isa_Adinolfi
etorrespodemos,IzaskunBilbaoB
etorrespodemos,palomalopezB
etorrespodemos,angelavallina
etorrespodemos,papadimoulis
etorrespodemos,SofiaSakorafa
etorrespodemos,xabierbenito
etorrespodemos,anamirandapaz
etorrespodemos,LidiaSenra
etorrespodemos,RodriguezPinero
etorrespodemos,SteliosKoul
etorrespodemos,eleonoraforenza
etorrespodemos,Caninator
etorrespodemos,MarinaAlbiol
etorrespodemos,mmatias_
etorrespodemos,miguelurban
etorrespodemos,LolaPodemos
etorrespodemos,TaniaGonzalezPs
hudghtonmepSNP,guyverhofstadt
hudghtonmepSNP,GreenJeanMEP
hudghtonmepSNP,AlynSmith
TomaszPoreba,kosmazlotowski
TomaszPoreba,JSaryuszWolski
TomaszPoreba,ZdzKrasnodebski
TomaszPoreba,czeslawhoc
TomaszPoreba,ZbigniewKuzmiuk
TomaszPoreba,ramontremosa
TomaszPoreba,r_czarnecki
RobertaMetsola,weidenholzer
RobertaMetsola,josefariamep
RobertaMetsola,MonicaMacovei1
RobertaMetsola,DJazlowiecka
RobertaMetsola,JanOlbrycht
RobertaMetsola,javorbenedek
RobertaMetsola,EvaJoly
RobertaMetsola,sylvieguillaume
RobertaMetsola,TerryReintke
RobertaMetsola,SteliosKoul
RobertaMetsola,bzdrojewski
RobertaMetsola,rory_palmer
RobertaMetsola,anthea_mcintyre
RobertaMetsola,sorinmoisa
RobertaMetsola,IvoBelet
RobertaMetsola,MalinBjork_EU
RobertaMetsola,ANiebler
RobertaMetsola,burkhardbalz
RobertaMetsola,elukacijewska
RobertaMetsola,ASanderMEP
RobertaMetsola,istvan_ujhelyi
RobertaMetsola,mollymep
RobertaMetsola,marekplura
RobertaMetsola,fgambus_eu
RobertaMetsola,dubravkasuica
RobertaMetsola,lvnistelrooij
RobertaMetsola,SebDance
RobertaMetsola,miapetrakumpula
RobertaMetsola,ellyesse
RobertaMetsola,cmonteiroaguiar
RobertaMetsola,Emil_Radev
RobertaMetsola,stefanomaullu
RobertaMetsola,EduardKukan
RobertaMetsola,JeppeKofod
RobertaMetsola,sven_giegold
RobertaMetsola,J_Lewandowski
RobertaMetsola,danutahuebner
RobertaMetsola,zovkoeu
RobertaMetsola,stetinaep
RobertaMetsola,AnnieSchreijer
RobertaMetsola,MarkusFerber
RobertaMetsola,guyverhofstadt
RobertaMetsola,krisjaniskarins
RobertaMetsola,1PavelSvoboda
RobertaMetsola,NagyJozsefEU
RobertaMetsola,fulviomartuscie
RobertaMetsola,rozathun
RobertaMetsola,peter_jahr
RobertaMetsola,CDPreda
RobertaMetsola,csakypal
RobertaMetsola,traianungureanu
RobertaMetsola,rl_valcarcel
RobertaMetsola,Ale_Mussolini_
RobertaMetsola,GreenJeanMEP
RobertaMetsola,delcastillop
RobertaMetsola,DantiNicola
RobertaMetsola,AnaGomesMEP
RobertaMetsola,schulzeeuropa
RobertaMetsola,elmarbrok_mep
RobertaMetsola,PatricijaSulin
RobertaMetsola,langen_werner
RobertaMetsola,Pabriks
RobertaMetsola,barbaramateraue
RobertaMetsola,JanAlbrecht
RobertaMetsola,Schmidt_Clau
RobertaMetsola,CharlesTannock
RobertaMetsola,schopflinMEP
RobertaMetsola,AngelikaMlinar
RobertaMetsola,DariuszRosati
RobertaMetsola,Esther_de_Lange
RobertaMetsola,MarietjeSchaake
RobertaMetsola,EGardini
RobertaMetsola,GrosseteteF
RobertaMetsola,NeenaGmep
RobertaMetsola,mdlabajova
RobertaMetsola,SHKMEP
RobertaMetsola,brianhayesMEP
RobertaMetsola,philippejuvin
RobertaMetsola,kajakallas
RobertaMetsola,franckproust
RobertaMetsola,SkaKeller
RobertaMetsola,StevensHelga
RobertaMetsola,marijana_petir
RobertaMetsola,nadine__morano
RobertaMetsola,gonzalezpons
RobertaMetsola,ignaziocorrao
RobertaMetsola,Nat_GRIESBECK
RobertaMetsola,romanatomc
RobertaMetsola,adinavalean
RobertaMetsola,GQuisthoudt
RobertaMetsola,ckyenge
RobertaMetsola,walesamep
RobertaMetsola,tomvdkendelaere
RobertaMetsola,WimvandeCamp
RobertaMetsola,miromikolasik
RobertaMetsola,adamkosamep
RobertaMetsola,Franc_Bogovic
RobertaMetsola,MHohlmeier
RobertaMetsola,JMFernandesEU
RobertaMetsola,MarianMarinescu
RobertaMetsola,hennavirkkunen
RobertaMetsola,ioanmirceapascu
RobertaMetsola,MichalBoni
RobertaMetsola,judithineuropa
RobertaMetsola,jeroen_lenaers
RobertaMetsola,BarbaraKudrycka
RobertaMetsola,renateweber
RobertaMetsola,caspary
RobertaMetsola,comilara
RobertaMetsola,giovannilavia
RobertaMetsola,IvanStefanec
RobertaMetsola,sabineverheyen
RobertaMetsola,vozemberg
RobertaMetsola,MaleticIvana
RobertaMetsola,DeirdreCluneMEP
RobertaMetsola,ghokmark
RobertaMetsola,datirachida
RobertaMetsola,BriceHortefeux
RobertaMetsola,ceciliawikstrom
RobertaMetsola,MariaSpyraki
RobertaMetsola,tfajon
RobertaMetsola,davidmcallister
